Continente,Pais,Nome,Liga,Categoria
Asia,Coreia do Sul,Incheon United,K League 1,Profissional
Asia,Coreia do Sul,Gwangju FC,K League 1,Profissional
Asia,Coreia do Sul,Daejeon Hana Citizen,K League 1,Profissional
Asia,Coreia do Sul,Suwon FC,K League 1,Profissional
Asia,Coreia do Sul,Jeju United,K League 1,Profissional
Asia,Coreia do Sul,Gangwon FC,K League 1,Profissional
Asia,Coreia do Sul,Gimcheon Sangmu,K League 1,Profissional
Asia,Arabia Saudita,Al Hilal,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Nassr,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Ittihad,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Ahli,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Taawoun,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Shabab,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Ettifaq,Saudi Pro League,Profissional
Asia,Arabia Saudita,Abha,Saudi Pro League,Profissional
Asia,Arabia Saudita,Damac,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Khaleej,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Raed,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Riyadh,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Fayha,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Okhdood,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Wehda,Saudi Pro League,Profissional
Asia,Arabia Saudita,Al Hazem,Saudi Pro League,Profissional
Asia,Ira,Persepolis,Persian Gulf Pro League,Profissional
Asia,Ira,Esteghlal,Persian Gulf Pro League,Profissional
Asia,Ira,Sepahan,Persian Gulf Pro League,Profissional
Asia,Ira,Tractor,Persian Gulf Pro League,Profissional
Asia,Ira,Zob Ahan,Persian Gulf Pro League,Profissional
Asia,Ira,Aluminium Arak,Persian Gulf Pro League,Profissional
Asia,Ira,Gol Gohar,Persian Gulf Pro League,Profissional
Asia,Ira,Foolad,Persian Gulf Pro League,Profissional
Asia,China,Shanghai Port,Chinese Super League,Profissional
Asia,China,Beijing Guoan,Chinese Super League,Profissional
Asia,China,Shandong Taishan,Chinese Super League,Profissional
Asia,China,Chengdu Rongcheng,Chinese Super League,Profissional
Asia,China,Tianjin Jinmen Tiger,Chinese Super League,Profissional
Asia,China,Zhejiang FC,Chinese Super League,Profissional
Asia,China,Henan FC,Chinese Super League,Profissional
Asia,China,Wuhan Three Towns,Chinese Super League,Profissional
Asia,China,Meizhou Hakka,Chinese Super League,Profissional
Asia,China,Cangzhou Mighty Lions,Chinese Super League,Profissional
Asia,China,Nantong Zhiyun,Chinese Super League,Profissional
Asia,China,Qingdao Hainiu,Chinese Super League,Profissional
Asia,China,Shenzhen Peng City,Chinese Super League,Profissional
Asia,China,Changchun Yatai,Chinese Super League,Profissional
Asia,China,Qingdao West Coast,Chinese Super League,Profissional
Asia,China,Shijiazhuang Ever Bright,Chinese Super League,Profissional
Asia,India,Mumbai City,Indian Super League,Profissional
Asia,India,Mohun Bagan SG,Indian Super League,Profissional
Asia,India,East Bengal,Indian Super League,Profissional
Asia,India,Bengaluru FC,Indian Super League,Profissional
Asia,India,Kerala Blasters,Indian Super League,Profissional
Asia,India,Chennaiyin FC,Indian Super League,Profissional
Asia,India,Hyderabad FC,Indian Super League,Profissional
Asia,India,FC Goa,Indian Super League,Profissional
Asia,India,Odisha FC,Indian Super League,Profissional
Asia,India,Punjab FC,Indian Super League,Profissional
Asia,India,NorthEast United,Indian Super League,Profissional
Asia,Catar,Al Sadd,Qatar Stars League,Profissional
Asia,Catar,Al Duhail,Qatar Stars League,Profissional
Asia,Catar,Al Rayyan,Qatar Stars League,Profissional
Asia,Catar,Al Arabi,Qatar Stars League,Profissional
Asia,Catar,Al Gharafa,Qatar Stars League,Profissional
Asia,Catar,Qatar SC,Qatar Stars League,Profissional
Asia,Catar,Umm Salal,Qatar Stars League,Profissional
Asia,Catar,Al Shamal,Qatar Stars League,Profissional
Asia,Catar,Al Wakrah,Qatar Stars League,Profissional
Asia,Catar,Muaither SC,Qatar Stars League,Profissional
Asia,Catar,Al Markhiya,Qatar Stars League,Profissional
Asia,Catar,Al Ahli Doha,Qatar Stars League,Profissional
Asia,EAU,Al Ain,UAE Pro League,Profissional
Asia,EAU,Shabab Al Ahli,UAE Pro League,Profissional
Asia,EAU,Al Wasl,UAE Pro League,Profissional
Asia,EAU,Al Wahda,UAE Pro League,Profissional
Asia,EAU,Al Jazira,UAE Pro League,Profissional
Asia,EAU,Baniyas,UAE Pro League,Profissional
Asia,EAU,Sharjah,UAE Pro League,Profissional
Asia,EAU,Ajman Club,UAE Pro League,Profissional
Asia,EAU,Khor Fakkan,UAE Pro League,Profissional
Asia,EAU,Ittihad Kalba,UAE Pro League,Profissional
Asia,EAU,Al Bataeh,UAE Pro League,Profissional
Asia,EAU,Emirates Club,UAE Pro League,Profissional
Asia,Tailandia,Buriram United,Thai League 1,Profissional
Asia,Tailandia,Bangkok United,Thai League 1,Profissional
Asia,Tailandia,Port FC,Thai League 1,Profissional
Asia,Tailandia,Muangthong United,Thai League 1,Profissional
Asia,Tailandia,Ratchaburi FC,Thai League 1,Profissional
Asia,Tailandia,Chiangrai United,Thai League 1,Profissional
Asia,Tailandia,Chonburi FC,Thai League 1,Profissional
Asia,Tailandia,PT Prachuap,Thai League 1,Profissional
Asia,Tailandia,Police Tero,Thai League 1,Profissional
Asia,Tailandia,Trat FC,Thai League 1,Profissional
Asia,Tailandia,Uthai Thani,Thai League 1,Profissional
Asia,Tailandia,Lamphun Warriors,Thai League 1,Profissional
Asia,Tailandia,Khon Kaen United,Thai League 1,Profissional
Asia,Tailandia,Nakhon Pathom United,Thai League 1,Profissional
Asia,Indonesia,Persija Jakarta,Liga 1,Profissional
Asia,Indonesia,Arema FC,Liga 1,Profissional
Asia,Indonesia,Persib Bandung,Liga 1,Profissional
Asia,Indonesia,Persebaya Surabaya,Liga 1,Profissional
Asia,Indonesia,PSM Makassar,Liga 1,Profissional
Asia,Indonesia,Bali United,Liga 1,Profissional
Asia,Indonesia,PSS Sleman,Liga 1,Profissional
Asia,Indonesia,PSIS Semarang,Liga 1,Profissional
Asia,Uzbequistao,Pakhtakor Tashkent,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Nasaf,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Navbahor Namangan,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Bunyodkor,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Qizilqum Zarafshon,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Metallurg Bekabad,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Sogdiana,Uzbekistan Super League,Profissional
Asia,Uzbequistao,Olympic Tashkent,Uzbekistan Super League,Profissional
Asia,Vietna,Hanoi FC,V.League 1,Profissional
Asia,Vietna,Ho Chi Minh City,V.League 1,Profissional
Asia,Vietna,Viettel FC,V.League 1,Profissional
Asia,Vietna,Song Lam Nghe An,V.League 1,Profissional
Asia,Vietna,Thanh Hoa FC,V.League 1,Profissional
Asia,Vietna,Hai Phong,V.League 1,Profissional
Asia,Vietna,Becamex Binh Duong,V.League 1,Profissional
Asia,Vietna,Nam Dinh,V.League 1,Profissional
Asia,Malasia,Johor Darul Ta'zim,Malaysia Super League,Profissional
Asia,Malasia,Selangor FC,Malaysia Super League,Profissional
Asia,Malasia,Kuala Lumpur City,Malaysia Super League,Profissional
Asia,Malasia,Terengganu FC,Malaysia Super League,Profissional
Asia,Malasia,Penang FC,Malaysia Super League,Profissional
Asia,Malasia,PDRM FC,Malaysia Super League,Profissional
Asia,Malasia,Kelantan United,Malaysia Super League,Profissional
Asia,Malasia,Negeri Sembilan,Malaysia Super League,Profissional
Asia,Kuwait,Al Kuwait SC,Kuwait Premier League,Profissional
Asia,Kuwait,Al Qadsia,Kuwait Premier League,Profissional
Asia,Kuwait,Al Arabi SC,Kuwait Premier League,Profissional
Asia,Kuwait,Kazma SC,Kuwait Premier League,Profissional
Asia,Kuwait,Al Jahra,Kuwait Premier League,Profissional
Asia,Bahrein,Al Riffa,Bahrain Premier League,Profissional
Asia,Bahrein,Muharraq Club,Bahrain Premier League,Profissional
Asia,Bahrein,Manama Club,Bahrain Premier League,Profissional
Asia,Bahrein,Al Ahli Manama,Bahrain Premier League,Profissional
Asia,Bahrein,East Riffa,Bahrain Premier League,Profissional
Asia,Oma,Al Seeb,Oman Professional League,Profissional
Asia,Oma,Dhofar Club,Oman Professional League,Profissional
Asia,Oma,Suwaiq Club,Oman Professional League,Profissional
Asia,Oma,Al-Nahda Club,Oman Professional League,Profissional
Asia,Oma,Muscat Club,Oman Professional League,Profissional
Asia,Jordania,Al Faisaly,Jordanian Pro League,Profissional
Asia,Jordania,Al Wehdat,Jordanian Pro League,Profissional
Asia,Jordania,Al Ramtha,Jordanian Pro League,Profissional
Asia,Jordania,Shabab Al Ordon,Jordanian Pro League,Profissional
Asia,Jordania,Sahab SC,Jordanian Pro League,Profissional
Asia,Siria,Al Wahda Damascus,Syrian Premier League,Profissional
Asia,Siria,Al Ittihad Aleppo,Syrian Premier League,Profissional
Asia,Siria,Tishreen SC,Syrian Premier League,Profissional
Asia,Siria,Al Karama,Syrian Premier League,Profissional
Asia,Siria,Jableh SC,Syrian Premier League,Profissional
Asia,Iraque,Al Shorta,Iraqi Premier League,Profissional
Asia,Iraque,Al Zawraa,Iraqi Premier League,Profissional
Asia,Iraque,Al Quwa Al Jawiya,Iraqi Premier League,Profissional
Asia,Iraque,Naft Al Wasat,Iraqi Premier League,Profissional
Asia,Iraque,Erbil SC,Iraqi Premier League,Profissional
Asia,Palestina,Shabab Al-Khalil,West Bank Premier League,Profissional
Asia,Palestina,Hilal Al-Quds,West Bank Premier League,Profissional
Asia,Palestina,Markaz Balata,West Bank Premier League,Profissional
Asia,Palestina,Thaqafi Tulkarem,West Bank Premier League,Profissional
Asia,Palestina,Ahli Al-Khalil,West Bank Premier League,Profissional
Asia,Laos,Young Elephants,Lao League 1,Profissional
Asia,Laos,Lao Army FC,Lao League 1,Profissional
Asia,Laos,Master 7 FC,Lao League 1,Profissional
Asia,Laos,Ezra FC,Lao League 1,Profissional
Asia,Laos,Luangprabang United,Lao League 1,Profissional
Asia,Camboja,Phnom Penh Crown,Cambodian Premier League,Profissional
Asia,Camboja,Visakha FC,Cambodian Premier League,Profissional
Asia,Camboja,Nagaworld FC,Cambodian Premier League,Profissional
Asia,Camboja,Preah Khan Reach,Cambodian Premier League,Profissional
Asia,Camboja,Angkor Tiger,Cambodian Premier League,Profissional
Asia,Butao,Transport United,Bhutan Premier League,Profissional
Asia,Butao,Thimphu City,Bhutan Premier League,Profissional
Asia,Butao,Druk Lhayul FC,Bhutan Premier League,Profissional
Asia,Butao,BFF Academy,Bhutan Premier League,Profissional
Asia,Butao,Paro FC,Bhutan Premier League,Profissional
Asia,Afeganistao,Shaheen Asmayee,Afghan Premier League,Profissional
Asia,Afeganistao,Toofan Harirod,Afghan Premier League,Profissional
Asia,Afeganistao,Simorgh Alborz,Afghan Premier League,Profissional
Asia,Afeganistao,De Spinghar Bazan,Afghan Premier League,Profissional
Asia,Afeganistao,Mawjhai Amu,Afghan Premier League,Profissional
Asia,Iemen,Al Shaab Hadramaut,Yemeni League,Profissional
Asia,Iemen,Al-Ahli San'a,Yemeni League,Profissional
Asia,Iemen,Al-Wehda Aden,Yemeni League,Profissional
Asia,Iemen,Hassan Abyan,Yemeni League,Profissional
Asia,Iemen,Al Tilal,Yemeni League,Profissional
Asia,Sri Lanka,Blue Star SC,Sri Lanka Super League,Profissional
Asia,Sri Lanka,Colombo FC,Sri Lanka Super League,Profissional
Asia,Sri Lanka,Negombo Youth,Sri Lanka Super League,Profissional
Asia,Sri Lanka,Ratnam SC,Sri Lanka Super League,Profissional
Asia,Sri Lanka,Sea Hawks,Sri Lanka Super League,Profissional
Asia,Japao,Vegalta Sendai,J2 League,Segunda Divisao
Asia,Japao,Omiya Ardija,J2 League,Segunda Divisao
Asia,Japao,Machida Zelvia,J2 League,Segunda Divisao
Asia,Japao,V-Varen Nagasaki,J2 League,Segunda Divisao
Asia,Japao,Fagiano Okayama,J2 League,Segunda Divisao
Asia,Japao,Roasso Kumamoto,J2 League,Segunda Divisao
Asia,Japao,Montedio Yamagata,J2 League,Segunda Divisao
Asia,Japao,JEF United Chiba,J2 League,Segunda Divisao
Asia,Coreia do Sul,Gyeongnam FC,K League 2,Segunda Divisao
Asia,Coreia do Sul,Bucheon FC 1995,K League 2,Segunda Divisao
Asia,Coreia do Sul,Seongnam FC,K League 2,Segunda Divisao
Asia,Coreia do Sul,Chungnam Asan,K League 2,Segunda Divisao
Asia,Coreia do Sul,Cheonan City,K League 2,Segunda Divisao
Asia,Coreia do Sul,Gimpo FC,K League 2,Segunda Divisao
Asia,China,Dalian Zhixing,China League One,Segunda Divisao
Asia,China,Heilongjiang Ice City,China League One,Segunda Divisao
Asia,China,Sichuan Jiuniu,China League One,Segunda Divisao
Asia,China,Guangxi Pingguo Haliao,China League One,Segunda Divisao
Asia,China,Suzhou Dongwu,China League One,Segunda Divisao
Asia,Ira,Malavan Bandar Anzali,Azadegan League,Segunda Divisao
Asia,Ira,Esteghlal Khuzestan,Azadegan League,Segunda Divisao
Asia,Ira,Kheybar Khorramabad,Azadegan League,Segunda Divisao
Asia,Ira,Mes Rafsanjan,Azadegan League,Segunda Divisao
Asia,Ira,Navad Urmia,Azadegan League,Segunda Divisao
Asia,India,Gokulam Kerala,I-League,Segunda Divisao
Asia,India,Churchill Brothers,I-League,Segunda Divisao
Asia,India,Mohammedan SC,I-League,Segunda Divisao
Asia,India,Aizawl FC,I-League,Segunda Divisao
Asia,India,Sreenidi Deccan,I-League,Segunda Divisao
Asia,Arabia Saudita,Al-Ain FC,Saudi First Division,Segunda Divisao
Asia,Arabia Saudita,Al Jabalain,Saudi First Division,Segunda Divisao
Asia,Arabia Saudita,Al-Qaisumah,Saudi First Division,Segunda Divisao
Asia,Arabia Saudita,Najran SC,Saudi First Division,Segunda Divisao
Asia,Arabia Saudita,Al Bukayriyah,Saudi First Division,Segunda Divisao
Asia,Emirados Arabes,Al Hamriyah,UAE First Division,Segunda Divisao
Asia,Emirados Arabes,Al Arabi,UAE First Division,Segunda Divisao
Asia,Emirados Arabes,Al Dhaid,UAE First Division,Segunda Divisao
Asia,Emirados Arabes,Masafi Club,UAE First Division,Segunda Divisao
Asia,Emirados Arabes,Dibba Al Hisn,UAE First Division,Segunda Divisao
Asia,Catar,Muaither SC,Qatar Second Division,Segunda Divisao
Asia,Catar,Al Bidda SC,Qatar Second Division,Segunda Divisao
Asia,Catar,Lusail SC,Qatar Second Division,Segunda Divisao
Asia,Catar,Mesaimeer SC,Qatar Second Division,Segunda Divisao
Asia,Catar,Al Markhiya,Qatar Second Division,Segunda Divisao
Asia,Indonesia,Persiba Balikpapan,Liga 2,Segunda Divisao
Asia,Indonesia,PSCS Cilacap,Liga 2,Segunda Divisao
Asia,Indonesia,Persekat Tegal,Liga 2,Segunda Divisao
Asia,Indonesia,PSIM Yogyakarta,Liga 2,Segunda Divisao
Asia,Indonesia,PSMS Medan,Liga 2,Segunda Divisao
Asia,Vietna,Cong An Nhan Dan,V.League 2,Segunda Divisao
Asia,Vietna,Binh Phuoc FC,V.League 2,Segunda Divisao
Asia,Vietna,Dak Lak FC,V.League 2,Segunda Divisao
Asia,Vietna,Phu Dong FC,V.League 2,Segunda Divisao
Asia,Vietna,Long An FC,V.League 2,Segunda Divisao
Asia,Malasia,Perlis FA,Liga Premier,Segunda Divisao
Asia,Malasia,UiTM FC,Liga Premier,Segunda Divisao
Asia,Malasia,Sabah FA,Liga Premier,Segunda Divisao
Asia,Malasia,UKM FC,Liga Premier,Segunda Divisao
Asia,Malasia,Johor Darul Ta'zim II,Liga Premier,Segunda Divisao
Asia,Tailandia,Kasetsart FC,Thai League 2,Segunda Divisao
Asia,Tailandia,Chiangmai FC,Thai League 2,Segunda Divisao
Asia,Tailandia,Rajpracha FC,Thai League 2,Segunda Divisao
Asia,Tailandia,Customs United,Thai League 2,Segunda Divisao
Asia,Tailandia,Phrae United,Thai League 2,Segunda Divisao
Asia,Uzbequistao,Neftchi Fergana,Uzbekistan Pro League,Segunda Divisao
Asia,Uzbequistao,Turon Yaypan,Uzbekistan Pro League,Segunda Divisao
Asia,Uzbequistao,Xorazm Urganch,Uzbekistan Pro League,Segunda Divisao
Asia,Uzbequistao,Sherdor FC,Uzbekistan Pro League,Segunda Divisao
Asia,Uzbequistao,Bunyodkor-2,Uzbekistan Pro League,Segunda Divisao
Asia,Jordania,Al Jalil Irbid,Jordan League Division 1,Segunda Divisao
Asia,Jordania,Kufrsoum SC,Jordan League Division 1,Segunda Divisao
Asia,Jordania,Mansheyat Bani Hasan,Jordan League Division 1,Segunda Divisao
Asia,Jordania,Sahab SC,Jordan League Division 1,Segunda Divisao
Asia,Jordania,Al-Yarmouk,Jordan League Division 1,Segunda Divisao
Asia,Siria,Al-Nidal,Syrian 1st Division,Segunda Divisao
Asia,Siria,Al-Muhafaza,Syrian 1st Division,Segunda Divisao
Asia,Siria,Ommal Hama,Syrian 1st Division,Segunda Divisao
Asia,Siria,Afrin SC,Syrian 1st Division,Segunda Divisao
Asia,Siria,Al-Hurriya,Syrian 1st Division,Segunda Divisao
Asia,Oma,Al Taliya,Oman First Division League,Segunda Divisao
Asia,Oma,Majees SC,Oman First Division League,Segunda Divisao
Asia,Oma,Bahla Club,Oman First Division League,Segunda Divisao
Asia,Oma,Bidiyah Club,Oman First Division League,Segunda Divisao
Asia,Oma,Al Ittifaq Club,Oman First Division League,Segunda Divisao
Asia,Iraque,Al-Diwaniya,Iraq Division One,Segunda Divisao
Asia,Iraque,Baladiyat Al-Mosul,Iraq Division One,Segunda Divisao
Asia,Iraque,Al-Junoob,Iraq Division One,Segunda Divisao
Asia,Iraque,Al-Kahrabaa,Iraq Division One,Segunda Divisao
Asia,Iraque,Masafi Al-Junoob,Iraq Division One,Segunda Divisao
Asia,Bahrein,Busaiteen Club,Bahrain Second Division,Segunda Divisao
Asia,Bahrein,Al-Ittihad Bahrain,Bahrain Second Division,Segunda Divisao
Asia,Bahrein,Qalali Club,Bahrain Second Division,Segunda Divisao
Asia,Bahrein,Al Tadamun,Bahrain Second Division,Segunda Divisao
Asia,Bahrein,Al-Shabab,Bahrain Second Division,Segunda Divisao
Asia,Kuwait,Al-Sahel SC,Kuwait Division One,Segunda Divisao
Asia,Kuwait,Al-Shabab Kuwait,Kuwait Division One,Segunda Divisao
Asia,Kuwait,Al-Yarmouk SC,Kuwait Division One,Segunda Divisao
Asia,Kuwait,Al-Fahaheel,Kuwait Division One,Segunda Divisao
Asia,Kuwait,Khaitan SC,Kuwait Division One,Segunda Divisao
Asia,Laos,Luang Prabang United,Lao League 2,Segunda Divisao
Asia,Laos,Vientiane FC,Lao League 2,Segunda Divisao
Asia,Laos,Muanghat United,Lao League 2,Segunda Divisao
Asia,Laos,Master 7 FC B,Lao League 2,Segunda Divisao
Asia,Camboja,Angkor City,Cambodian League 2,Segunda Divisao
Asia,Camboja,Bati Academy,Cambodian League 2,Segunda Divisao
Asia,Camboja,Next Step FC,Cambodian League 2,Segunda Divisao
Asia,Camboja,Kampong Speu Crown,Cambodian League 2,Segunda Divisao
Asia,Bangladesh,Bashundhara Kings Youth,Championship League,Segunda Divisao
Asia,Bangladesh,Wari Club,Championship League,Segunda Divisao
Asia,Bangladesh,Farashganj SC,Championship League,Segunda Divisao
Asia,Bangladesh,Victoria SC,Championship League,Segunda Divisao
Asia,Palestina,Thaqafi Tulkarm,West Bank 1st Division,Segunda Divisao
Asia,Palestina,Islami Qalqilya,West Bank 1st Division,Segunda Divisao
Asia,Palestina,Shabab Al-Dhahiriya,West Bank 1st Division,Segunda Divisao
Asia,Palestina,Beit Ummar,West Bank 1st Division,Segunda Divisao
Asia,Libano,Al Rayyan,Lebanese Second Division,Segunda Divisao
Asia,Libano,Shabab El Bourj,Lebanese Second Division,Segunda Divisao
Asia,Libano,Al Khoyol,Lebanese Second Division,Segunda Divisao
Asia,Libano,Homenetmen Beirut,Lebanese Second Division,Segunda Divisao
Europa,Russia,Zenit St. Petersburg,Russian Premier League,Profissional
Europa,Russia,CSKA Moscow,Russian Premier League,Profissional
Europa,Russia,Spartak Moscow,Russian Premier League,Profissional
Europa,Russia,Lokomotiv Moscow,Russian Premier League,Profissional
Europa,Russia,Dynamo Moscow,Russian Premier League,Profissional
Europa,Russia,FK Krasnodar,Russian Premier League,Profissional
Europa,Russia,Rubin Kazan,Russian Premier League,Profissional
Europa,Russia,Rostov,Russian Premier League,Profissional
Europa,Russia,Ural Yekaterinburg,Russian Premier League,Profissional
Europa,Russia,Fakel Voronezh,Russian Premier League,Profissional
Europa,Russia,Baltika Kaliningrad,Russian Premier League,Profissional
Europa,Russia,Orenburg,Russian Premier League,Profissional
Europa,Russia,Krylia Sovetov,Russian Premier League,Profissional
Europa,Russia,Akhmat Grozny,Russian Premier League,Profissional
Europa,Russia,Pari NN,Russian Premier League,Profissional
Europa,Russia,Sochi,Russian Premier League,Profissional
Asia,Russia,Alania Vladikavkaz,Russian First League,Segunda Divisao
Asia,Russia,Arsenal Tula,Russian First League,Segunda Divisao
Asia,Russia,Dynamo Makhachkala,Russian First League,Segunda Divisao
Asia,Russia,Enisey Krasnoyarsk,Russian First League,Segunda Divisao
Asia,Russia,KAMAZ Naberezhnye Chelny,Russian First League,Segunda Divisao
Asia,Russia,Khimki,Russian First League,Segunda Divisao
Asia,Russia,Kuban Krasnodar,Russian First League,Segunda Divisao
Asia,Russia,Leningradets,Russian First League,Segunda Divisao
Asia,Russia,Neftekhimik Nizhnekamsk,Russian First League,Segunda Divisao
Asia,Russia,Rodina Moscow,Russian First League,Segunda Divisao
Asia,Russia,Rotor Volgograd,Russian First League,Segunda Divisao
Asia,Russia,SKA-Khabarovsk,Russian First League,Segunda Divisao
Asia,Russia,Sokol Saratov,Russian First League,Segunda Divisao
Asia,Russia,Torpedo Moscow,Russian First League,Segunda Divisao
Asia,Russia,Volgar Astrakhan,Russian First League,Segunda Divisao
Europa,Russia,Alania Vladikavkaz,Russian First League,Segunda Divisao
Europa,Russia,Arsenal Tula,Russian First League,Segunda Divisao
Europa,Russia,Dynamo Makhachkala,Russian First League,Segunda Divisao
Europa,Russia,Enisey Krasnoyarsk,Russian First League,Segunda Divisao
Europa,Russia,KAMAZ Naberezhnye Chelny,Russian First League,Segunda Divisao
Europa,Russia,Khimki,Russian First League,Segunda Divisao
Europa,Russia,Kuban Krasnodar,Russian First League,Segunda Divisao
Europa,Russia,Leningradets,Russian First League,Segunda Divisao
Europa,Russia,Neftekhimik Nizhnekamsk,Russian First League,Segunda Divisao
Europa,Russia,Rodina Moscow,Russian First League,Segunda Divisao
Europa,Russia,Rotor Volgograd,Russian First League,Segunda Divisao
Europa,Russia,SKA-Khabarovsk,Russian First League,Segunda Divisao
Europa,Russia,Sokol Saratov,Russian First League,Segunda Divisao
Europa,Russia,Torpedo Moscow,Russian First League,Segunda Divisao
Europa,Russia,Volgar Astrakhan,Russian First League,Segunda Divisao
Asia,Russia,Zenit St. Petersburg,Russian Premier League,Profissional
Asia,Russia,CSKA Moscow,Russian Premier League,Profissional
Asia,Russia,Spartak Moscow,Russian Premier League,Profissional
Asia,Russia,Lokomotiv Moscow,Russian Premier League,Profissional
Asia,Russia,Dynamo Moscow,Russian Premier League,Profissional
Asia,Russia,FK Krasnodar,Russian Premier League,Profissional
Asia,Russia,Rubin Kazan,Russian Premier League,Profissional
Asia,Russia,Rostov,Russian Premier League,Profissional
Asia,Russia,Ural Yekaterinburg,Russian Premier League,Profissional
Asia,Russia,Fakel Voronezh,Russian Premier League,Profissional
Asia,Russia,Baltika Kaliningrad,Russian Premier League,Profissional
Asia,Russia,Orenburg,Russian Premier League,Profissional
Asia,Russia,Krylia Sovetov,Russian Premier League,Profissional
Asia,Russia,Akhmat Grozny,Russian Premier League,Profissional
Asia,Russia,Pari NN,Russian Premier League,Profissional
Asia,Russia,Sochi,Russian Premier League,Profissional
Oceania,Australia,Adelaide United,A-League,Profissional
Oceania,Australia,Brisbane Roar,A-League,Profissional
Oceania,Australia,Central Coast Mariners,A-League,Profissional
Oceania,Australia,Macarthur FC,A-League,Profissional
Oceania,Australia,Melbourne City,A-League,Profissional
Oceania,Australia,Melbourne Victory,A-League,Profissional
Oceania,Australia,Newcastle Jets,A-League,Profissional
Oceania,Australia,Perth Glory,A-League,Profissional
Oceania,Australia,Sydney FC,A-League,Profissional
Oceania,Australia,Wellington Phoenix,A-League,Profissional
Oceania,Australia,Western Sydney Wanderers,A-League,Profissional
Oceania,Australia,Western United,A-League,Profissional
Oceania,New Zealand,Auckland City,New Zealand National League,Profissional
Oceania,New Zealand,Eastern Suburbs,New Zealand National League,Profissional
Oceania,New Zealand,Birkenhead United,New Zealand National League,Profissional
Oceania,New Zealand,Cashmere Technical,New Zealand National League,Profissional
Oceania,New Zealand,Christchurch United,New Zealand National League,Profissional
Oceania,New Zealand,Manurewa AFC,New Zealand National League,Profissional
Oceania,New Zealand,Napier City Rovers,New Zealand National League,Profissional
Oceania,New Zealand,Petone FC,New Zealand National League,Profissional
Oceania,New Zealand,Wellington Olympic,New Zealand National League,Profissional
Oceania,New Zealand,Wellington Phoenix Reserves,New Zealand National League,Profissional
Oceania,Fiji,Ba FC,Fiji Premier League,Profissional
Oceania,Fiji,Labasa FC,Fiji Premier League,Profissional
Oceania,Fiji,Lautoka FC,Fiji Premier League,Profissional
Oceania,Fiji,Nadi FC,Fiji Premier League,Profissional
Oceania,Fiji,Navua FC,Fiji Premier League,Profissional
Oceania,Fiji,Nasinu FC,Fiji Premier League,Profissional
Oceania,Fiji,Rewa FC,Fiji Premier League,Profissional
Oceania,Fiji,Suva FC,Fiji Premier League,Profissional
Oceania,Fiji,Tavua FC,Fiji Premier League,Profissional
Oceania,Fiji,Dreketi FC,Fiji Premier League,Profissional
Oceania,Papua New Guinea,Lae City FC,National Soccer League,Profissional
Oceania,Papua New Guinea,Hekari United,National Soccer League,Profissional
Oceania,Papua New Guinea,Gulf Komara,National Soccer League,Profissional
Oceania,Papua New Guinea,Morobe United,National Soccer League,Profissional
Oceania,Papua New Guinea,Bougainville,National Soccer League,Profissional
Oceania,Papua New Guinea,Star Mountain,National Soccer League,Profissional
Oceania,Papua New Guinea,Tusbab Stallions,National Soccer League,Profissional
Oceania,Papua New Guinea,Enga Laima,National Soccer League,Profissional
Oceania,Solomon Islands,Solomon Warriors,Telekom S-League,Profissional
Oceania,Solomon Islands,Marist FC,Telekom S-League,Profissional
Oceania,Solomon Islands,Henderson Eels,Telekom S-League,Profissional
Oceania,Solomon Islands,Kossa FC,Telekom S-League,Profissional
Oceania,Solomon Islands,Real Kakamora,Telekom S-League,Profissional
Oceania,Solomon Islands,Isabel United,Telekom S-League,Profissional
Oceania,Solomon Islands,Southern United,Telekom S-League,Profissional
Oceania,Solomon Islands,Central Coast FC,Telekom S-League,Profissional
Oceania,Fiji,Bua FC,Fiji Senior League,Semi-Profissional
Oceania,Fiji,Seaqaqa FC,Fiji Senior League,Semi-Profissional
Oceania,Fiji,Taveuni FC,Fiji Senior League,Semi-Profissional
Oceania,Fiji,Nadroga FC,Fiji Senior League,Semi-Profissional
Oceania,Fiji,Tailevu Naitasiri FC,Fiji Senior League,Semi-Profissional
Oceania,New Zealand,Melville United,Northern League,Regional
Oceania,New Zealand,Hamilton Wanderers,Northern League,Regional
Oceania,New Zealand,Takapuna AFC,Northern League,Regional
Oceania,New Zealand,Bay Olympic,Northern League,Regional
